idx,ppq,accum_sample,exact_sample,frac_in,frac_out
2205,22.978125,506668,506667.65624999994,0.46874998959947334,0.12499998954126568
2206,22.988541666666666,506897,506897.34375,0.12499998954126568,0.4687499895412657
2207,22.99895833333333,507127,507127.03124999994,0.4687499895412657,0.499999989483058
2208,23.0,507150,507150.0,0.499999989483058,0.499999989483058
2209,23.010416666666668,507380,507379.6875,0.499999989483058,0.18749998948305802
2210,23.020833333333332,507610,507609.375,0.18749998948305802,-0.437500010516942
2211,23.03125,507839,507839.0625,-0.437500010516942,-0.375000010516942
2212,23.041666666666668,508068,508068.75,-0.375000010516942,0.374999989483058
2213,23.052083333333332,508299,508298.4375,0.374999989483058,-0.18750001051694198
2214,23.071875,508735,508734.84374999994,-0.18750001051694198,-0.34375001057514964
2215,23.082291666666666,508964,508964.53125,-0.34375001057514964,0.18749998942485036
2216,23.09270833333333,509194,509194.21874999994,0.18749998942485036,0.4062499893666427
2217,23.103125,509424,509423.90624999994,0.4062499893666427,0.31249998930843503
2218,23.113541666666666,509654,509653.59375,0.31249998930843503,-0.09375001069156497
2219,23.12395833333333,509883,509883.28124999994,-0.09375001069156497,0.18749998925022737
2220,23.125,509906,509906.25,0.18749998925022737,0.4374999892502274
2221,23.135416666666668,510136,510135.9375,0.4374999892502274,0.3749999892502274
2222,23.145833333333332,510366,510365.625,0.3749999892502274,-1.0749772627605125e-08
2223,23.15625,510595,510595.3125,-1.0749772627605125e-08,0.3124999892502274
2224,23.166666666666668,510825,510825.0,0.3124999892502274,0.3124999892502274
2225,23.177083333333332,511055,511054.6875,0.3124999892502274,-1.0749772627605125e-08
2226,23.196875,511491,511491.09374999994,-1.0749772627605125e-08,0.09374998919201971
2227,23.207291666666666,511721,511720.78125,0.09374998919201971,-0.1250000108079803
2228,23.21770833333333,511950,511950.46874999994,-0.1250000108079803,0.34374998913381205
2229,23.228125,512180,512180.15624999994,0.34374998913381205,0.4999999890756044
2230,23.238541666666666,512410,512409.84375,0.4999999890756044,0.3437499890756044
2231,23.24895833333333,512640,512639.53124999994,0.3437499890756044,-0.12500001098260327
2232,23.25,512662,512662.5,-0.12500001098260327,0.37499998901739673
2233,23.260416666666668,512893,512892.1875,0.37499998901739673,-0.43750001098260327
2234,23.270833333333332,513121,513121.875,-0.43750001098260327,0.43749998901739673
2235,23.28125,513352,513351.5625,0.43749998901739673,-1.0982603271258995e-08
2236,23.291666666666668,513581,513581.25,-1.0982603271258995e-08,0.24999998901739673
2237,23.302083333333332,513811,513810.9375,0.24999998901739673,0.18749998901739673
2238,23.321875,514248,514247.34374999994,0.18749998901739673,-0.46875001104081093
2239,23.332291666666666,514477,514477.03125,-0.46875001104081093,-0.43750001104081093
2240,23.34270833333333,514706,514706.71874999994,-0.43750001104081093,0.2812499889009814
2241,23.353125,514937,514936.40624999994,0.2812499889009814,-0.31250001115722625
2242,23.363541666666666,515166,515166.09375,-0.31250001115722625,-0.21875001115722625
2243,23.37395833333333,515396,515395.78124999994,-0.21875001115722625,-0.4375000112154339
2244,23.375,515418,515418.75,-0.4375000112154339,0.3124999887845661
2245,23.385416666666668,515649,515648.4375,0.3124999887845661,-0.2500000112154339
2246,23.395833333333332,515878,515878.125,-0.2500000112154339,-0.12500001121543391
2247,23.40625,516108,516107.8125,-0.12500001121543391,-0.3125000112154339
2248,23.416666666666668,516337,516337.5,-0.3125000112154339,0.18749998878456609
2249,23.427083333333332,516567,516567.1875,0.18749998878456609,0.3749999887845661
2250,23.446875,517004,517003.59374999994,0.3749999887845661,-0.031250011273641576
2251,23.457291666666666,517233,517233.28125,-0.031250011273641576,0.24999998872635842
2252,23.46770833333333,517463,517462.96874999994,0.24999998872635842,0.21874998866815076
2253,23.478125,517693,517692.65624999994,0.21874998866815076,-0.1250000113900569
2254,23.488541666666666,517922,517922.34375,-0.1250000113900569,0.2187499886099431
2255,23.49895833333333,518152,518152.03124999994,0.2187499886099431,0.24999998855173544
2256,23.5,518175,518175.0,0.24999998855173544,0.24999998855173544
2257,23.510416666666668,518405,518404.6875,0.24999998855173544,-0.06250001144826456
2258,23.520833333333332,518634,518634.375,-0.06250001144826456,0.31249998855173544
2259,23.53125,518864,518864.0625,0.31249998855173544,0.37499998855173544
2260,23.541666666666668,519094,519093.75,0.37499998855173544,0.12499998855173544
2261,23.552083333333332,519324,519323.4375,0.12499998855173544,-0.43750001144826456
2262,23.571875,519759,519759.84374999994,-0.43750001144826456,0.4062499884935278
2263,23.582291666666666,519990,519989.53125,0.4062499884935278,-0.06250001150647222
2264,23.59270833333333,520219,520219.21874999994,-0.06250001150647222,0.15624998843532012
2265,23.603125,520449,520448.90624999994,0.15624998843532012,0.06249998837711246
2266,23.613541666666666,520679,520678.59375,0.06249998837711246,-0.34375001162288754
2267,23.62395833333333,520908,520908.28124999994,-0.34375001162288754,-0.0625000116810952
2268,23.625,520931,520931.25,-0.0625000116810952,0.1874999883189048
2269,23.635416666666668,521161,521160.9375,0.1874999883189048,0.1249999883189048
2270,23.645833333333332,521391,521390.625,0.1249999883189048,-0.2500000116810952
2271,23.65625,521620,521620.3125,-0.2500000116810952,0.0624999883189048
2272,23.666666666666668,521850,521850.0,0.0624999883189048,0.0624999883189048
2273,23.677083333333332,522080,522079.6875,0.0624999883189048,-0.2500000116810952
2274,23.696875,522516,522516.09374999994,-0.2500000116810952,-0.15625001173930286
2275,23.707291666666666,522746,522745.78125,-0.15625001173930286,-0.37500001173930286
2276,23.71770833333333,522975,522975.46874999994,-0.37500001173930286,0.09374998820248948
2277,23.728125,523205,523205.15624999994,0.09374998820248948,0.24999998814428182
2278,23.738541666666666,523435,523434.84375,0.24999998814428182,0.09374998814428182
2279,23.74895833333333,523665,523664.53124999994,0.09374998814428182,-0.37500001191392585
2280,23.75,523687,523687.5,-0.37500001191392585,0.12499998808607415
2281,23.760416666666668,523917,523917.1875,0.12499998808607415,0.31249998808607415
2282,23.770833333333332,524147,524146.875,0.31249998808607415,0.18749998808607415
2283,23.78125,524377,524376.5625,0.18749998808607415,-0.25000001191392585
2284,23.791666666666668,524606,524606.25,-0.25000001191392585,-1.1913925845874473e-08
2285,23.802083333333332,524836,524835.9375,-1.1913925845874473e-08,-0.06250001191392585
2286,23.821875,525272,525272.34375,-0.06250001191392585,0.28124998808607415
2287,23.832291666666666,525502,525502.03125,0.28124998808607415,0.31249998808607415
2288,23.84270833333333,525732,525731.71875,0.31249998808607415,0.031249988086074154
2289,23.853125,525961,525961.40625,0.031249988086074154,0.43749998808607415
2290,23.863541666666666,526192,526191.09375,0.43749998808607415,-0.46875001191392585
2291,23.87395833333333,526420,526420.78125,-0.46875001191392585,0.31249998808607415
2292,23.875,526444,526443.75,0.31249998808607415,0.062499988086074154
2293,23.885416666666668,526673,526673.4375,0.062499988086074154,0.49999998808607415
2294,23.895833333333332,526904,526903.125,0.49999998808607415,-0.37500001191392585
2295,23.90625,527132,527132.8125,-0.37500001191392585,0.43749998808607415
2296,23.916666666666668,527363,527362.5,0.43749998808607415,-0.06250001191392585
2297,23.927083333333332,527592,527592.1875,-0.06250001191392585,0.12499998808607415
2298,23.946875,528029,528028.59375,0.12499998808607415,-0.28125001191392585
2299,23.957291666666666,528258,528258.28125,-0.28125001191392585,-1.1913925845874473e-08
2300,23.96770833333333,528488,528487.96875,-1.1913925845874473e-08,-0.031250011913925846
2301,23.978125,528718,528717.65625,-0.031250011913925846,-0.37500001191392585
2302,23.988541666666666,528947,528947.34375,-0.37500001191392585,-0.031250011913925846
2303,23.99895833333333,529177,529177.03125,-0.031250011913925846,-1.1913925845874473e-08
2304,24.0,529200,529200.0,-1.1913925845874473e-08,-1.1913925845874473e-08
2305,24.010416666666668,529430,529429.6875,-1.1913925845874473e-08,-0.31250001191392585
2306,24.020833333333332,529659,529659.375,-0.31250001191392585,0.062499988086074154
2307,24.03125,529889,529889.0625,0.062499988086074154,0.12499998808607415
2308,24.041666666666668,530119,530118.75,0.12499998808607415,-0.12500001191392585
2309,24.052083333333332,530348,530348.4375,-0.12500001191392585,0.31249998808607415
2310,24.071875,530785,530784.84375,0.31249998808607415,0.15624998808607415
2311,24.082291666666666,531015,531014.53125,0.15624998808607415,-0.31250001191392585
2312,24.09270833333333,531244,531244.21875,-0.31250001191392585,-0.09375001191392585
2313,24.103125,531474,531473.90625,-0.09375001191392585,-0.18750001191392585
2314,24.113541666666666,531703,531703.59375,-0.18750001191392585,0.40624998808607415
2315,24.12395833333333,531934,531933.28125,0.40624998808607415,-0.31250001191392585
2316,24.125,531956,531956.25,-0.31250001191392585,-0.06250001191392585
2317,24.135416666666668,532186,532185.9375,-0.06250001191392585,-0.12500001191392585
2318,24.145833333333332,532415,532415.625,-0.12500001191392585,0.49999998808607415
2319,24.15625,532646,532645.3125,0.49999998808607415,-0.18750001191392585
2320,24.166666666666668,532875,532875.0,-0.18750001191392585,-0.18750001191392585
2321,24.177083333333332,533104,533104.6875,-0.18750001191392585,0.49999998808607415
2322,24.196875,533542,533541.09375,0.49999998808607415,-0.40625001191392585
2323,24.207291666666666,533770,533770.78125,-0.40625001191392585,0.37499998808607415
2324,24.21770833333333,534001,534000.46875,0.37499998808607415,-0.15625001191392585
2325,24.228125,534230,534230.15625,-0.15625001191392585,-1.1913925845874473e-08
2326,24.238541666666666,534460,534459.84375,-1.1913925845874473e-08,-0.15625001191392585
2327,24.24895833333333,534689,534689.53125,-0.15625001191392585,0.37499998808607415
2328,24.25,534713,534712.5,0.37499998808607415,-0.12500001191392585
2329,24.260416666666668,534942,534942.1875,-0.12500001191392585,0.062499988086074154
2330,24.270833333333332,535172,535171.875,0.062499988086074154,-0.06250001191392585
2331,24.28125,535401,535401.5625,-0.06250001191392585,0.49999998808607415
2332,24.291666666666668,535632,535631.25,0.49999998808607415,-0.25000001191392585
2333,24.302083333333332,535861,535860.9375,-0.25000001191392585,-0.31250001191392585
2334,24.321875,536297,536297.34375,-0.31250001191392585,0.031249988086074154
2335,24.332291666666666,536527,536527.03125,0.031249988086074154,0.062499988086074154
2336,24.34270833333333,536757,536756.71875,0.062499988086074154,-0.21875001191392585
2337,24.353125,536986,536986.40625,-0.21875001191392585,0.18749998808607415
2338,24.363541666666666,537216,537216.09375,0.18749998808607415,0.28124998808607415
2339,24.37395833333333,537446,537445.78125,0.28124998808607415,0.062499988086074154
2340,24.375,537469,537468.75,0.062499988086074154,-0.18750001191392585
2341,24.385416666666668,537698,537698.4375,-0.18750001191392585,0.24999998808607415
2342,24.395833333333332,537928,537928.125,0.24999998808607415,0.37499998808607415
2343,24.40625,538158,538157.8125,0.37499998808607415,0.18749998808607415
2344,24.416666666666668,538388,538387.5,0.18749998808607415,-0.31250001191392585
2345,24.427083333333332,538617,538617.1875,-0.31250001191392585,-0.12500001191392585
2346,24.446875,539053,539053.59375,-0.12500001191392585,0.46874998808607415
2347,24.457291666666666,539284,539283.28125,0.46874998808607415,-0.25000001191392585
2348,24.46770833333333,539513,539512.96875,-0.25000001191392585,-0.28125001191392585
2349,24.478125,539742,539742.65625,-0.28125001191392585,0.37499998808607415
2350,24.488541666666666,539973,539972.34375,0.37499998808607415,-0.28125001191392585
2351,24.49895833333333,540202,540202.03125,-0.28125001191392585,-0.25000001191392585
2352,24.5,540225,540225.0,-0.25000001191392585,-0.25000001191392585
2353,24.510416666666668,540454,540454.6875,-0.25000001191392585,0.43749998808607415
2354,24.520833333333332,540685,540684.375,0.43749998808607415,-0.18750001191392585
2355,24.53125,540914,540914.0625,-0.18750001191392585,-0.12500001191392585
2356,24.541666666666668,541144,541143.75,-0.12500001191392585,-0.37500001191392585
2357,24.552083333333332,541373,541373.4375,-0.37500001191392585,0.062499988086074154
2358,24.571875,541810,541809.84375,0.062499988086074154,-0.09375001191392585
2359,24.582291666666666,542039,542039.53125,-0.09375001191392585,0.43749998808607415
2360,24.59270833333333,542270,542269.21875,0.43749998808607415,-0.34375001191392585
2361,24.603125,542499,542498.90625,-0.34375001191392585,-0.43750001191392585
2362,24.613541666666666,542728,542728.59375,-0.43750001191392585,0.15624998808607415
2363,24.62395833333333,542958,542958.28125,0.15624998808607415,0.43749998808607415
2364,24.625,542982,542981.25,0.43749998808607415,-0.31250001191392585
2365,24.635416666666668,543211,543210.9375,-0.31250001191392585,-0.37500001191392585
2366,24.645833333333332,543440,543440.625,-0.37500001191392585,0.24999998808607415
2367,24.65625,543671,543670.3125,0.24999998808607415,-0.43750001191392585
2368,24.666666666666668,543900,543900.0,-0.43750001191392585,-0.43750001191392585
2369,24.677083333333332,544129,544129.6875,-0.43750001191392585,0.24999998808607415
2370,24.696875,544566,544566.09375,0.24999998808607415,0.34374998808607415
2371,24.707291666666666,544796,544795.78125,0.34374998808607415,0.12499998808607415
2372,24.71770833333333,545026,545025.46875,0.12499998808607415,-0.40625001191392585
2373,24.728125,545255,545255.15625,-0.40625001191392585,-0.25000001191392585
2374,24.738541666666666,545485,545484.84375,-0.25000001191392585,-0.40625001191392585
2375,24.74895833333333,545714,545714.53125,-0.40625001191392585,0.12499998808607415
2376,24.75,545738,545737.5,0.12499998808607415,-0.37500001191392585
2377,24.760416666666668,545967,545967.1875,-0.37500001191392585,-0.18750001191392585
2378,24.770833333333332,546197,546196.875,-0.18750001191392585,-0.31250001191392585
2379,24.78125,546426,546426.5625,-0.31250001191392585,0.24999998808607415
2380,24.791666666666668,546656,546656.25,0.24999998808607415,0.49999998808607415
2381,24.802083333333332,546886,546885.9375,0.49999998808607415,0.43749998808607415
2382,24.821875,547323,547322.34375,0.43749998808607415,-0.21875001191392585
2383,24.832291666666666,547552,547552.03125,-0.21875001191392585,-0.18750001191392585
2384,24.84270833333333,547782,547781.71875,-0.18750001191392585,-0.46875001191392585
2385,24.853125,548011,548011.40625,-0.46875001191392585,-0.06250001191392585
2386,24.863541666666666,548241,548241.09375,-0.06250001191392585,0.031249988086074154
2387,24.87395833333333,548471,548470.78125,0.031249988086074154,-0.18750001191392585
2388,24.875,548494,548493.75,-0.18750001191392585,-0.43750001191392585
2389,24.885416666666668,548723,548723.4375,-0.43750001191392585,-1.1913925845874473e-08
2390,24.895833333333332,548953,548953.125,-1.1913925845874473e-08,0.12499998808607415
2391,24.90625,549183,549182.8125,0.12499998808607415,-0.06250001191392585
2392,24.916666666666668,549412,549412.5,-0.06250001191392585,0.43749998808607415
2393,24.927083333333332,549643,549642.1875,0.43749998808607415,-0.37500001191392585
2394,24.946875,550078,550078.59375,-0.37500001191392585,0.21874998808607415
2395,24.957291666666666,550308,550308.28125,0.21874998808607415,0.49999998808607415
2396,24.96770833333333,550538,550537.96875,0.49999998808607415,0.46874998808607415
2397,24.978125,550768,550767.65625,0.46874998808607415,0.12499998808607415
2398,24.988541666666666,550997,550997.34375,0.12499998808607415,0.46874998808607415
2399,24.99895833333333,551227,551227.03125,0.46874998808607415,0.49999998808607415
2400,25.0,551250,551250.0,0.49999998808607415,0.49999998808607415
2401,25.010416666666668,551480,551479.6875,0.49999998808607415,0.18749998808607415
2402,25.020833333333332,551710,551709.375,0.18749998808607415,-0.43750001191392585
2403,25.03125,551939,551939.0625,-0.43750001191392585,-0.37500001191392585
2404,25.041666666666668,552168,552168.75,-0.37500001191392585,0.37499998808607415
2405,25.052083333333332,552399,552398.4375,0.37499998808607415,-0.18750001191392585
2406,25.071875,552835,552834.84375,-0.18750001191392585,-0.34375001191392585
2407,25.082291666666666,553064,553064.53125,-0.34375001191392585,0.18749998808607415
2408,25.09270833333333,553294,553294.21875,0.18749998808607415,0.40624998808607415
2409,25.103125,553524,553523.90625,0.40624998808607415,0.31249998808607415
2410,25.113541666666666,553754,553753.59375,0.31249998808607415,-0.09375001191392585
2411,25.12395833333333,553983,553983.28125,-0.09375001191392585,0.18749998808607415
2412,25.125,554006,554006.25,0.18749998808607415,0.43749998808607415
2413,25.135416666666668,554236,554235.9375,0.43749998808607415,0.37499998808607415
2414,25.145833333333332,554466,554465.625,0.37499998808607415,-1.1913925845874473e-08
2415,25.15625,554695,554695.3125,-1.1913925845874473e-08,0.31249998808607415
2416,25.166666666666668,554925,554925.0,0.31249998808607415,0.31249998808607415
2417,25.177083333333332,555155,555154.6875,0.31249998808607415,-1.1913925845874473e-08
2418,25.196875,555591,555591.09375,-1.1913925845874473e-08,0.09374998808607415
2419,25.207291666666666,555821,555820.78125,0.09374998808607415,-0.12500001191392585
2420,25.21770833333333,556050,556050.46875,-0.12500001191392585,0.34374998808607415
2421,25.228125,556280,556280.15625,0.34374998808607415,0.49999998808607415
2422,25.238541666666666,556510,556509.84375,0.49999998808607415,0.34374998808607415
2423,25.24895833333333,556740,556739.53125,0.34374998808607415,-0.12500001191392585
2424,25.25,556762,556762.5,-0.12500001191392585,0.37499998808607415
2425,25.260416666666668,556993,556992.1875,0.37499998808607415,-0.43750001191392585
2426,25.270833333333332,557221,557221.875,-0.43750001191392585,0.43749998808607415
2427,25.28125,557452,557451.5625,0.43749998808607415,-1.1913925845874473e-08
2428,25.291666666666668,557681,557681.25,-1.1913925845874473e-08,0.24999998808607415
2429,25.302083333333332,557911,557910.9375,0.24999998808607415,0.18749998808607415
2430,25.321875,558348,558347.34375,0.18749998808607415,-0.46875001191392585
2431,25.332291666666666,558577,558577.03125,-0.46875001191392585,-0.43750001191392585
2432,25.34270833333333,558806,558806.71875,-0.43750001191392585,0.28124998808607415
2433,25.353125,559037,559036.40625,0.28124998808607415,-0.31250001191392585
2434,25.363541666666666,559266,559266.09375,-0.31250001191392585,-0.21875001191392585
2435,25.37395833333333,559496,559495.78125,-0.21875001191392585,-0.43750001191392585
2436,25.375,559518,559518.75,-0.43750001191392585,0.31249998808607415
2437,25.385416666666668,559749,559748.4375,0.31249998808607415,-0.25000001191392585
2438,25.395833333333332,559978,559978.125,-0.25000001191392585,-0.12500001191392585
2439,25.40625,560208,560207.8125,-0.12500001191392585,-0.31250001191392585
2440,25.416666666666668,560437,560437.5,-0.31250001191392585,0.18749998808607415
2441,25.427083333333332,560667,560667.1875,0.18749998808607415,0.37499998808607415
2442,25.446875,561104,561103.59375,0.37499998808607415,-0.031250011913925846
2443,25.457291666666666,561333,561333.28125,-0.031250011913925846,0.24999998808607415
2444,25.46770833333333,561563,561562.96875,0.24999998808607415,0.21874998808607415
2445,25.478125,561793,561792.65625,0.21874998808607415,-0.12500001191392585
2446,25.488541666666666,562022,562022.34375,-0.12500001191392585,0.21874998808607415
2447,25.49895833333333,562252,562252.03125,0.21874998808607415,0.24999998808607415
2448,25.5,562275,562275.0,0.24999998808607415,0.24999998808607415
2449,25.510416666666668,562505,562504.6875,0.24999998808607415,-0.06250001191392585
2450,25.520833333333332,562734,562734.375,-0.06250001191392585,0.31249998808607415
2451,25.53125,562964,562964.0625,0.31249998808607415,0.37499998808607415
2452,25.541666666666668,563194,563193.75,0.37499998808607415,0.12499998808607415
2453,25.552083333333332,563424,563423.4375,0.12499998808607415,-0.43750001191392585
2454,25.571875,563859,563859.84375,-0.43750001191392585,0.40624998808607415
2455,25.582291666666666,564090,564089.53125,0.40624998808607415,-0.06250001191392585
2456,25.59270833333333,564319,564319.21875,-0.06250001191392585,0.15624998808607415
2457,25.603125,564549,564548.90625,0.15624998808607415,0.062499988086074154
2458,25.613541666666666,564779,564778.59375,0.062499988086074154,-0.34375001191392585
2459,25.62395833333333,565008,565008.28125,-0.34375001191392585,-0.06250001191392585
2460,25.625,565031,565031.25,-0.06250001191392585,0.18749998808607415
2461,25.635416666666668,565261,565260.9375,0.18749998808607415,0.12499998808607415
2462,25.645833333333332,565491,565490.625,0.12499998808607415,-0.25000001191392585
2463,25.65625,565720,565720.3125,-0.25000001191392585,0.062499988086074154
2464,25.666666666666668,565950,565950.0,0.062499988086074154,0.062499988086074154
2465,25.677083333333332,566180,566179.6875,0.062499988086074154,-0.25000001191392585
2466,25.696875,566616,566616.09375,-0.25000001191392585,-0.15625001191392585
2467,25.707291666666666,566846,566845.78125,-0.15625001191392585,-0.37500001191392585
2468,25.71770833333333,567075,567075.46875,-0.37500001191392585,0.09374998808607415
2469,25.728125,567305,567305.15625,0.09374998808607415,0.24999998808607415
2470,25.738541666666666,567535,567534.84375,0.24999998808607415,0.09374998808607415
2471,25.74895833333333,567765,567764.53125,0.09374998808607415,-0.37500001191392585
2472,25.75,567787,567787.5,-0.37500001191392585,0.12499998808607415
2473,25.760416666666668,568017,568017.1875,0.12499998808607415,0.31249998808607415
2474,25.770833333333332,568247,568246.875,0.31249998808607415,0.18749998808607415
2475,25.78125,568477,568476.5625,0.18749998808607415,-0.25000001191392585
2476,25.791666666666668,568706,568706.25,-0.25000001191392585,-1.1913925845874473e-08
2477,25.802083333333332,568936,568935.9375,-1.1913925845874473e-08,-0.06250001191392585
2478,25.821875,569372,569372.34375,-0.06250001191392585,0.28124998808607415
2479,25.832291666666666,569602,569602.03125,0.28124998808607415,0.31249998808607415
2480,25.84270833333333,569832,569831.71875,0.31249998808607415,0.031249988086074154
2481,25.853125,570061,570061.40625,0.031249988086074154,0.43749998808607415
2482,25.863541666666666,570292,570291.09375,0.43749998808607415,-0.46875001191392585
2483,25.87395833333333,570520,570520.78125,-0.46875001191392585,0.31249998808607415
2484,25.875,570544,570543.75,0.31249998808607415,0.062499988086074154
2485,25.885416666666668,570773,570773.4375,0.062499988086074154,0.49999998808607415
2486,25.895833333333332,571004,571003.125,0.49999998808607415,-0.37500001191392585
2487,25.90625,571232,571232.8125,-0.37500001191392585,0.43749998808607415
2488,25.916666666666668,571463,571462.5,0.43749998808607415,-0.06250001191392585
2489,25.927083333333332,571692,571692.1875,-0.06250001191392585,0.12499998808607415
2490,25.946875,572129,572128.59375,0.12499998808607415,-0.28125001191392585
2491,25.957291666666666,572358,572358.28125,-0.28125001191392585,-1.1913925845874473e-08
2492,25.96770833333333,572588,572587.96875,-1.1913925845874473e-08,-0.031250011913925846
2493,25.978125,572818,572817.65625,-0.031250011913925846,-0.37500001191392585
2494,25.988541666666666,573047,573047.34375,-0.37500001191392585,-0.031250011913925846
2495,25.99895833333333,573277,573277.03125,-0.031250011913925846,-1.1913925845874473e-08
2496,26.0,573300,573300.0,-1.1913925845874473e-08,-1.1913925845874473e-08
2497,26.010416666666668,573530,573529.6875,-1.1913925845874473e-08,-0.31250001191392585
2498,26.020833333333332,573759,573759.375,-0.31250001191392585,0.062499988086074154
2499,26.03125,573989,573989.0625,0.062499988086074154,0.12499998808607415
2500,26.041666666666668,574219,574218.75,0.12499998808607415,-0.12500001191392585
2501,26.052083333333332,574448,574448.4375,-0.12500001191392585,0.31249998808607415
2502,26.071875,574885,574884.84375,0.31249998808607415,0.15624998808607415
2503,26.082291666666666,575115,575114.53125,0.15624998808607415,-0.31250001191392585
2504,26.09270833333333,575344,575344.21875,-0.31250001191392585,-0.09375001191392585
2505,26.103125,575574,575573.90625,-0.09375001191392585,-0.18750001191392585
2506,26.113541666666666,575803,575803.59375,-0.18750001191392585,0.40624998808607415
2507,26.12395833333333,576034,576033.28125,0.40624998808607415,-0.31250001191392585
2508,26.125,576056,576056.25,-0.31250001191392585,-0.06250001191392585
2509,26.135416666666668,576286,576285.9375,-0.06250001191392585,-0.12500001191392585
2510,26.145833333333332,576515,576515.625,-0.12500001191392585,0.49999998808607415
2511,26.15625,576746,576745.3125,0.49999998808607415,-0.18750001191392585
2512,26.166666666666668,576975,576975.0,-0.18750001191392585,-0.18750001191392585
2513,26.177083333333332,577204,577204.6875,-0.18750001191392585,0.49999998808607415
2514,26.196875,577642,577641.09375,0.49999998808607415,-0.40625001191392585
2515,26.207291666666666,577870,577870.78125,-0.40625001191392585,0.37499998808607415
2516,26.21770833333333,578101,578100.46875,0.37499998808607415,-0.15625001191392585
2517,26.228125,578330,578330.15625,-0.15625001191392585,-1.1913925845874473e-08
2518,26.238541666666666,578560,578559.84375,-1.1913925845874473e-08,-0.15625001191392585
2519,26.24895833333333,578789,578789.53125,-0.15625001191392585,0.37499998808607415
2520,26.25,578813,578812.5,0.37499998808607415,-0.12500001191392585
2521,26.260416666666668,579042,579042.1875,-0.12500001191392585,0.062499988086074154
2522,26.270833333333332,579272,579271.875,0.062499988086074154,-0.06250001191392585
2523,26.28125,579501,579501.5625,-0.06250001191392585,0.49999998808607415
2524,26.291666666666668,579732,579731.25,0.49999998808607415,-0.25000001191392585
2525,26.302083333333332,579961,579960.9375,-0.25000001191392585,-0.31250001191392585
2526,26.321875,580397,580397.34375,-0.31250001191392585,0.031249988086074154
2527,26.332291666666666,580627,580627.03125,0.031249988086074154,0.062499988086074154
2528,26.34270833333333,580857,580856.71875,0.062499988086074154,-0.21875001191392585
2529,26.353125,581086,581086.40625,-0.21875001191392585,0.18749998808607415
2530,26.363541666666666,581316,581316.09375,0.18749998808607415,0.28124998808607415
2531,26.37395833333333,581546,581545.78125,0.28124998808607415,0.062499988086074154
2532,26.375,581569,581568.75,0.062499988086074154,-0.18750001191392585
2533,26.385416666666668,581798,581798.4375,-0.18750001191392585,0.24999998808607415
2534,26.395833333333332,582028,582028.125,0.24999998808607415,0.37499998808607415
2535,26.40625,582258,582257.8125,0.37499998808607415,0.18749998808607415
2536,26.416666666666668,582488,582487.5,0.18749998808607415,-0.31250001191392585
2537,26.427083333333332,582717,582717.1875,-0.31250001191392585,-0.12500001191392585
2538,26.446875,583153,583153.59375,-0.12500001191392585,0.46874998808607415
2539,26.457291666666666,583384,583383.28125,0.46874998808607415,-0.25000001191392585
2540,26.46770833333333,583613,583612.96875,-0.25000001191392585,-0.28125001191392585
2541,26.478125,583842,583842.65625,-0.28125001191392585,0.37499998808607415
2542,26.488541666666666,584073,584072.34375,0.37499998808607415,-0.28125001191392585
2543,26.49895833333333,584302,584302.03125,-0.28125001191392585,-0.25000001191392585
2544,26.5,584325,584325.0,-0.25000001191392585,-0.25000001191392585
2545,26.510416666666668,584554,584554.6875,-0.25000001191392585,0.43749998808607415
2546,26.520833333333332,584785,584784.375,0.43749998808607415,-0.18750001191392585
2547,26.53125,585014,585014.0625,-0.18750001191392585,-0.12500001191392585
2548,26.541666666666668,585244,585243.75,-0.12500001191392585,-0.37500001191392585
2549,26.552083333333332,585473,585473.4375,-0.37500001191392585,0.062499988086074154
2550,26.571875,585910,585909.84375,0.062499988086074154,-0.09375001191392585
2551,26.582291666666666,586139,586139.53125,-0.09375001191392585,0.43749998808607415
2552,26.59270833333333,586370,586369.21875,0.43749998808607415,-0.34375001191392585
2553,26.603125,586599,586598.90625,-0.34375001191392585,-0.43750001191392585
2554,26.613541666666666,586828,586828.59375,-0.43750001191392585,0.15624998808607415
2555,26.62395833333333,587058,587058.28125,0.15624998808607415,0.43749998808607415
2556,26.625,587082,587081.25,0.43749998808607415,-0.31250001191392585
2557,26.635416666666668,587311,587310.9375,-0.31250001191392585,-0.37500001191392585
2558,26.645833333333332,587540,587540.625,-0.37500001191392585,0.24999998808607415
2559,26.65625,587771,587770.3125,0.24999998808607415,-0.43750001191392585
2560,26.666666666666668,588000,588000.0,-0.43750001191392585,-0.43750001191392585
2561,26.677083333333332,588229,588229.6875,-0.43750001191392585,0.24999998808607415
2562,26.696875,588666,588666.09375,0.24999998808607415,0.34374998808607415
2563,26.707291666666666,588896,588895.78125,0.34374998808607415,0.12499998808607415
2564,26.71770833333333,589126,589125.46875,0.12499998808607415,-0.40625001191392585
2565,26.728125,589355,589355.15625,-0.40625001191392585,-0.25000001191392585
2566,26.738541666666666,589585,589584.84375,-0.25000001191392585,-0.40625001191392585
2567,26.74895833333333,589814,589814.53125,-0.40625001191392585,0.12499998808607415
2568,26.75,589838,589837.5,0.12499998808607415,-0.37500001191392585
2569,26.760416666666668,590067,590067.1875,-0.37500001191392585,-0.18750001191392585
2570,26.770833333333332,590297,590296.875,-0.18750001191392585,-0.31250001191392585
2571,26.78125,590526,590526.5625,-0.31250001191392585,0.24999998808607415
