idx,ppq,mixed_sample,exact_sample,role
6637,69.13541666666667,1524436,1524435.9375,secondary
6638,69.14583333333333,1524665,1524665.625,secondary
6639,69.15625,1524895,1524895.3125,secondary
6640,69.16666666666667,1525125,1525125.0,secondary
6641,69.17708333333333,1525354,1525354.6875,secondary
6642,69.196875,1525791,1525791.0937500002,secondary
6643,69.20729166666668,1526021,1526020.7812500002,secondary
6644,69.21770833333333,1526250,1526250.46875,secondary
6645,69.228125,1526480,1526480.1562500002,secondary
6646,69.23854166666668,1526710,1526709.8437500002,secondary
6647,69.24895833333333,1526940,1526939.53125,secondary
6648,69.25,1526962,1526962.5,primary
6649,69.26041666666667,1527192,1527192.1875,secondary
6650,69.27083333333333,1527421,1527421.875,secondary
6651,69.28125,1527651,1527651.5625,secondary
6652,69.29166666666667,1527881,1527881.25,secondary
6653,69.30208333333333,1528110,1528110.9375,secondary
6654,69.321875,1528547,1528547.3437500002,secondary
6655,69.33229166666668,1528777,1528777.0312500002,secondary
6656,69.34270833333333,1529007,1529006.71875,secondary
6657,69.353125,1529236,1529236.4062500002,secondary
6658,69.36354166666668,1529466,1529466.0937500002,secondary
6659,69.37395833333333,1529696,1529695.78125,secondary
6660,69.375,1529719,1529718.75,primary
6661,69.38541666666667,1529949,1529948.4375,secondary
6662,69.39583333333333,1530178,1530178.125,secondary
6663,69.40625,1530408,1530407.8125,secondary
6664,69.41666666666667,1530638,1530637.5,secondary
6665,69.42708333333333,1530867,1530867.1875,secondary
6666,69.446875,1531304,1531303.5937500002,secondary
6667,69.45729166666668,1531533,1531533.2812500002,secondary
6668,69.46770833333333,1531763,1531762.96875,secondary
6669,69.478125,1531993,1531992.6562500002,secondary
6670,69.48854166666668,1532222,1532222.3437500002,secondary
6671,69.49895833333333,1532452,1532452.03125,secondary
6672,69.5,1532475,1532475.0,primary
6673,69.51041666666667,1532705,1532704.6875,secondary
6674,69.52083333333333,1532934,1532934.375,secondary
6675,69.53125,1533164,1533164.0625,secondary
6676,69.54166666666667,1533394,1533393.75,secondary
6677,69.55208333333333,1533623,1533623.4375,secondary
6678,69.571875,1534060,1534059.8437500002,secondary
6679,69.58229166666668,1534290,1534289.5312500002,secondary
6680,69.59270833333333,1534519,1534519.21875,secondary
6681,69.603125,1534749,1534748.9062500002,secondary
6682,69.61354166666668,1534979,1534978.5937500002,secondary
6683,69.62395833333333,1535208,1535208.28125,secondary
6684,69.625,1535231,1535231.25,primary
6685,69.63541666666667,1535461,1535460.9375,secondary
6686,69.64583333333333,1535690,1535690.625,secondary
6687,69.65625,1535920,1535920.3125,secondary
6688,69.66666666666667,1536150,1536150.0,secondary
6689,69.67708333333333,1536379,1536379.6875,secondary
6690,69.696875,1536816,1536816.0937500002,secondary
6691,69.70729166666668,1537046,1537045.7812500002,secondary
6692,69.71770833333333,1537275,1537275.46875,secondary
6693,69.728125,1537505,1537505.1562500002,secondary
6694,69.73854166666668,1537735,1537734.8437500002,secondary
6695,69.74895833333333,1537965,1537964.53125,secondary
6696,69.75,1537988,1537987.5,primary
6697,69.76041666666667,1538218,1538217.1875,secondary
6698,69.77083333333333,1538447,1538446.875,secondary
6699,69.78125,1538677,1538676.5625,secondary
6700,69.79166666666667,1538907,1538906.25,secondary
6701,69.80208333333333,1539136,1539135.9375,secondary
6702,69.821875,1539572,1539572.3437500002,secondary
6703,69.83229166666668,1539802,1539802.0312500002,secondary
6704,69.84270833333333,1540032,1540031.71875,secondary
6705,69.853125,1540261,1540261.4062500002,secondary
6706,69.86354166666668,1540491,1540491.0937500002,secondary
6707,69.87395833333333,1540721,1540720.78125,secondary
6708,69.875,1540744,1540743.75,primary
6709,69.88541666666667,1540974,1540973.4375,secondary
6710,69.89583333333333,1541203,1541203.125,secondary
6711,69.90625,1541433,1541432.8125,secondary
6712,69.91666666666667,1541663,1541662.5,secondary
6713,69.92708333333333,1541892,1541892.1875,secondary
6714,69.946875,1542329,1542328.5937500002,secondary
6715,69.95729166666668,1542558,1542558.2812500002,secondary
6716,69.96770833333333,1542788,1542787.96875,secondary
6717,69.978125,1543018,1543017.6562500002,secondary
6718,69.98854166666668,1543247,1543247.3437500002,secondary
6719,69.99895833333333,1543477,1543477.03125,secondary
6720,70.0,1543500,1543500.0,primary
6721,70.01041666666667,1543730,1543729.6875,secondary
6722,70.02083333333333,1543959,1543959.375,secondary
6723,70.03125,1544189,1544189.0625,secondary
6724,70.04166666666667,1544419,1544418.75,secondary
6725,70.05208333333333,1544648,1544648.4375,secondary
6726,70.071875,1545085,1545084.8437500002,secondary
6727,70.08229166666668,1545315,1545314.5312500002,secondary
6728,70.09270833333333,1545544,1545544.21875,secondary
6729,70.103125,1545774,1545773.9062500002,secondary
6730,70.11354166666668,1546004,1546003.5937500002,secondary
6731,70.12395833333333,1546233,1546233.28125,secondary
6732,70.125,1546256,1546256.25,primary
6733,70.13541666666667,1546486,1546485.9375,secondary
6734,70.14583333333333,1546715,1546715.625,secondary
6735,70.15625,1546945,1546945.3125,secondary
6736,70.16666666666667,1547175,1547175.0,secondary
6737,70.17708333333333,1547404,1547404.6875,secondary
6738,70.196875,1547841,1547841.0937500002,secondary
6739,70.20729166666668,1548071,1548070.7812500002,secondary
6740,70.21770833333333,1548300,1548300.46875,secondary
6741,70.228125,1548530,1548530.1562500002,secondary
6742,70.23854166666668,1548760,1548759.8437500002,secondary
6743,70.24895833333333,1548990,1548989.53125,secondary
6744,70.25,1549012,1549012.5,primary
6745,70.26041666666667,1549242,1549242.1875,secondary
6746,70.27083333333333,1549471,1549471.875,secondary
6747,70.28125,1549701,1549701.5625,secondary
6748,70.29166666666667,1549931,1549931.25,secondary
6749,70.30208333333333,1550160,1550160.9375,secondary
6750,70.321875,1550597,1550597.3437500002,secondary
6751,70.33229166666668,1550827,1550827.0312500002,secondary
6752,70.34270833333333,1551057,1551056.71875,secondary
6753,70.353125,1551286,1551286.4062500002,secondary
6754,70.36354166666668,1551516,1551516.0937500002,secondary
6755,70.37395833333333,1551746,1551745.78125,secondary
6756,70.375,1551769,1551768.75,primary
6757,70.38541666666667,1551999,1551998.4375,secondary
6758,70.39583333333333,1552228,1552228.125,secondary
6759,70.40625,1552458,1552457.8125,secondary
6760,70.41666666666667,1552688,1552687.5,secondary
6761,70.42708333333333,1552917,1552917.1875,secondary
6762,70.446875,1553354,1553353.5937500002,secondary
6763,70.45729166666668,1553583,1553583.2812500002,secondary
6764,70.46770833333333,1553813,1553812.96875,secondary
6765,70.478125,1554043,1554042.6562500002,secondary
6766,70.48854166666668,1554272,1554272.3437500002,secondary
6767,70.49895833333333,1554502,1554502.03125,secondary
6768,70.5,1554525,1554525.0,primary
6769,70.51041666666667,1554755,1554754.6875,secondary
6770,70.52083333333333,1554984,1554984.375,secondary
6771,70.53125,1555214,1555214.0625,secondary
6772,70.54166666666667,1555444,1555443.75,secondary
6773,70.55208333333333,1555673,1555673.4375,secondary
6774,70.571875,1556110,1556109.8437500002,secondary
6775,70.58229166666668,1556340,1556339.5312500002,secondary
6776,70.59270833333333,1556569,1556569.21875,secondary
6777,70.603125,1556799,1556798.9062500002,secondary
6778,70.61354166666668,1557029,1557028.5937500002,secondary
6779,70.62395833333333,1557258,1557258.28125,secondary
6780,70.625,1557281,1557281.25,primary
6781,70.63541666666667,1557511,1557510.9375,secondary
6782,70.64583333333333,1557740,1557740.625,secondary
6783,70.65625,1557970,1557970.3125,secondary
6784,70.66666666666667,1558200,1558200.0,secondary
6785,70.67708333333333,1558429,1558429.6875,secondary
6786,70.696875,1558866,1558866.0937500002,secondary
6787,70.70729166666668,1559096,1559095.7812500002,secondary
6788,70.71770833333333,1559325,1559325.46875,secondary
6789,70.728125,1559555,1559555.1562500002,secondary
6790,70.73854166666668,1559785,1559784.8437500002,secondary
6791,70.74895833333333,1560015,1560014.53125,secondary
6792,70.75,1560038,1560037.5,primary
6793,70.76041666666667,1560268,1560267.1875,secondary
6794,70.77083333333333,1560497,1560496.875,secondary
6795,70.78125,1560727,1560726.5625,secondary
6796,70.79166666666667,1560957,1560956.25,secondary
6797,70.80208333333333,1561186,1561185.9375,secondary
6798,70.821875,1561622,1561622.3437500002,secondary
6799,70.83229166666668,1561852,1561852.0312500002,secondary
6800,70.84270833333333,1562082,1562081.71875,secondary
6801,70.853125,1562311,1562311.4062500002,secondary
6802,70.86354166666668,1562541,1562541.0937500002,secondary
6803,70.87395833333333,1562771,1562770.78125,secondary
6804,70.875,1562794,1562793.75,primary
6805,70.88541666666667,1563024,1563023.4375,secondary
6806,70.89583333333333,1563253,1563253.125,secondary
6807,70.90625,1563483,1563482.8125,secondary
6808,70.91666666666667,1563713,1563712.5,secondary
6809,70.92708333333333,1563942,1563942.1875,secondary
6810,70.946875,1564379,1564378.5937500002,secondary
6811,70.95729166666668,1564608,1564608.2812500002,secondary
6812,70.96770833333333,1564838,1564837.96875,secondary
6813,70.978125,1565068,1565067.6562500002,secondary
6814,70.98854166666668,1565297,1565297.3437500002,secondary
6815,70.99895833333333,1565527,1565527.03125,secondary
6816,71.0,1565550,1565550.0,primary
6817,71.01041666666667,1565780,1565779.6875,secondary
6818,71.02083333333333,1566009,1566009.375,secondary
6819,71.03125,1566239,1566239.0625,secondary
6820,71.04166666666667,1566469,1566468.75,secondary
6821,71.05208333333333,1566698,1566698.4375,secondary
6822,71.071875,1567135,1567134.8437500002,secondary
6823,71.08229166666668,1567365,1567364.5312500002,secondary
6824,71.09270833333333,1567594,1567594.21875,secondary
6825,71.103125,1567824,1567823.9062500002,secondary
6826,71.11354166666668,1568054,1568053.5937500002,secondary
6827,71.12395833333333,1568283,1568283.28125,secondary
6828,71.125,1568306,1568306.25,primary
6829,71.13541666666667,1568536,1568535.9375,secondary
6830,71.14583333333333,1568765,1568765.625,secondary
6831,71.15625,1568995,1568995.3125,secondary
6832,71.16666666666667,1569225,1569225.0,secondary
6833,71.17708333333333,1569454,1569454.6875,secondary
6834,71.196875,1569891,1569891.0937500002,secondary
6835,71.20729166666668,1570121,1570120.7812500002,secondary
6836,71.21770833333333,1570350,1570350.46875,secondary
6837,71.228125,1570580,1570580.1562500002,secondary
6838,71.23854166666668,1570810,1570809.8437500002,secondary
6839,71.24895833333333,1571040,1571039.53125,secondary
6840,71.25,1571062,1571062.5,primary
6841,71.26041666666667,1571292,1571292.1875,secondary
6842,71.27083333333333,1571521,1571521.875,secondary
6843,71.28125,1571751,1571751.5625,secondary
6844,71.29166666666667,1571981,1571981.25,secondary
6845,71.30208333333333,1572210,1572210.9375,secondary
6846,71.321875,1572647,1572647.3437500002,secondary
6847,71.33229166666668,1572877,1572877.0312500002,secondary
6848,71.34270833333333,1573107,1573106.71875,secondary
6849,71.353125,1573336,1573336.4062500002,secondary
6850,71.36354166666668,1573566,1573566.0937500002,secondary
6851,71.37395833333333,1573796,1573795.78125,secondary
6852,71.375,1573819,1573818.75,primary
6853,71.38541666666667,1574049,1574048.4375,secondary
6854,71.39583333333333,1574278,1574278.125,secondary
6855,71.40625,1574508,1574507.8125,secondary
6856,71.41666666666667,1574738,1574737.5,secondary
6857,71.42708333333333,1574967,1574967.1875,secondary
6858,71.446875,1575404,1575403.5937500002,secondary
6859,71.45729166666668,1575633,1575633.2812500002,secondary
6860,71.46770833333333,1575863,1575862.96875,secondary
6861,71.478125,1576093,1576092.6562500002,secondary
6862,71.48854166666668,1576322,1576322.3437500002,secondary
6863,71.49895833333333,1576552,1576552.03125,secondary
6864,71.5,1576575,1576575.0,primary
6865,71.51041666666667,1576805,1576804.6875,secondary
6866,71.52083333333333,1577034,1577034.375,secondary
6867,71.53125,1577264,1577264.0625,secondary
6868,71.54166666666667,1577494,1577493.75,secondary
6869,71.55208333333333,1577723,1577723.4375,secondary
6870,71.571875,1578160,1578159.8437500002,secondary
6871,71.58229166666668,1578390,1578389.5312500002,secondary
6872,71.59270833333333,1578619,1578619.21875,secondary
6873,71.603125,1578849,1578848.9062500002,secondary
6874,71.61354166666668,1579079,1579078.5937500002,secondary
6875,71.62395833333333,1579308,1579308.28125,secondary
6876,71.625,1579331,1579331.25,primary
6877,71.63541666666667,1579561,1579560.9375,secondary
6878,71.64583333333333,1579790,1579790.625,secondary
6879,71.65625,1580020,1580020.3125,secondary
6880,71.66666666666667,1580250,1580250.0,secondary
6881,71.67708333333333,1580479,1580479.6875,secondary
6882,71.696875,1580916,1580916.0937500002,secondary
6883,71.70729166666668,1581146,1581145.7812500002,secondary
6884,71.71770833333333,1581375,1581375.46875,secondary
6885,71.728125,1581605,1581605.1562500002,secondary
6886,71.73854166666668,1581835,1581834.8437500002,secondary
6887,71.74895833333333,1582065,1582064.53125,secondary
6888,71.75,1582088,1582087.5,primary
6889,71.76041666666667,1582318,1582317.1875,secondary
6890,71.77083333333333,1582547,1582546.875,secondary
6891,71.78125,1582777,1582776.5625,secondary
6892,71.79166666666667,1583007,1583006.25,secondary
6893,71.80208333333333,1583236,1583235.9375,secondary
6894,71.821875,1583672,1583672.3437500002,secondary
6895,71.83229166666668,1583902,1583902.0312500002,secondary
6896,71.84270833333333,1584132,1584131.71875,secondary
6897,71.853125,1584361,1584361.4062500002,secondary
6898,71.86354166666668,1584591,1584591.0937500002,secondary
6899,71.87395833333333,1584821,1584820.78125,secondary
6900,71.875,1584844,1584843.75,primary
6901,71.88541666666667,1585074,1585073.4375,secondary
6902,71.89583333333333,1585303,1585303.125,secondary
6903,71.90625,1585533,1585532.8125,secondary
6904,71.91666666666667,1585763,1585762.5,secondary
6905,71.92708333333333,1585992,1585992.1875,secondary
6906,71.946875,1586429,1586428.5937500002,secondary
6907,71.95729166666668,1586658,1586658.2812500002,secondary
6908,71.96770833333333,1586888,1586887.96875,secondary
6909,71.978125,1587118,1587117.6562500002,secondary
6910,71.98854166666668,1587347,1587347.3437500002,secondary
6911,71.99895833333333,1587577,1587577.03125,secondary
6912,72.0,1587600,1587600.0,primary
6913,72.01041666666667,1587830,1587829.6875,secondary
6914,72.02083333333333,1588059,1588059.375,secondary
6915,72.03125,1588289,1588289.0625,secondary
6916,72.04166666666667,1588519,1588518.75,secondary
6917,72.05208333333333,1588748,1588748.4375,secondary
6918,72.071875,1589185,1589184.8437500002,secondary
6919,72.08229166666668,1589415,1589414.5312500002,secondary
6920,72.09270833333333,1589644,1589644.21875,secondary
6921,72.103125,1589874,1589873.9062500002,secondary
6922,72.11354166666668,1590104,1590103.5937500002,secondary
6923,72.12395833333333,1590333,1590333.28125,secondary
6924,72.125,1590356,1590356.25,primary
6925,72.13541666666667,1590586,1590585.9375,secondary
